name;datetime;tempmax;tempmin;temp;dew;humidity;precip;windspeed;winddir;sealevelpressure;cloudcover;solarradiation;solarenergy;uvindex;stations
Dong Thap;23/01/2024;33.1;23.7;27.7;21.8;71.9;0;18.6;75.4;1013.8;48.3;220.1;19.2;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;24/01/2024;33;23.2;27.4;22.6;76.7;0;19.6;81.7;1013.9;41.8;233.8;20.3;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;25/01/2024;32.1;24;27.5;21.8;72.5;0;16.2;65.1;1015.4;54.5;242.3;21;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;26/01/2024;32.2;24;27.4;21.8;72.8;0;17.3;67.9;1016.3;25.7;245.8;21.3;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;27/01/2024;32;23.1;27;21.4;73;0;20.1;61.8;1015.5;21.9;245;21.1;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;28/01/2024;32.8;23.9;27.6;20.5;66.8;0;20.4;90.8;1015.5;48.3;240.7;20.7;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;29/01/2024;33;22.3;27.5;20.7;68.8;0;21.7;79;1014.8;22.7;251.3;21.8;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;30/01/2024;33.1;23.1;27.7;21.5;70.5;0;19.6;81.3;1014.6;36.9;218.1;18.9;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;31/01/2024;33.1;24;27.7;22.6;75.5;0;20.1;100.5;1014.3;51.7;229;19.8;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;01/02/2024;33;23.1;27.6;23.6;80.5;0;16.7;108.6;1014.4;44.4;230.2;20;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;02/02/2024;32;23.3;27.3;24;83.4;0.2;13.1;113.9;1013.5;36.8;218.1;18.9;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;03/02/2024;32.1;23.1;27.2;23.8;83;0;13.3;115.3;1013.6;43.1;222.4;19.2;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;04/02/2024;33;23.1;27.4;23.7;82.2;0;9;172;1014.1;39;223.5;19.4;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;05/02/2024;32.1;23.2;27.4;24.6;85.7;0.1;14.3;114.3;1013.9;31.8;204.8;17.8;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;06/02/2024;31.9;23.3;27.5;24.5;84.7;0.1;12.1;102.7;1014.1;47;239.8;20.6;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;07/02/2024;32.1;24.1;27.5;24.4;84.8;0.1;15.2;125.7;1012.8;39.8;205.9;17.8;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;08/02/2024;31.2;24.2;27.3;24.5;85.4;0.1;12.1;114.8;1012.1;40.2;207.2;18.1;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;09/02/2024;33.1;23;27.4;23.7;82;0;21.1;99.7;1013.5;52.1;239.1;20.6;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;10/02/2024;34;24.8;28;22.7;75.3;0;18.4;83.7;1014.9;41;258.4;22.4;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;11/02/2024;32;24;27.7;22;73;0;14.8;42.3;1016.1;25.5;259.1;22.4;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;12/02/2024;33;23;27.2;20.7;70.3;0;20.5;68.7;1015.5;37.1;277.2;24;9;48907099999,VVCT,48912599999
Dong Thap;13/02/2024;33.5;23;27.5;22.5;76;0;29.5;75.8;1014.2;25.6;230.2;20;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;14/02/2024;33;25;28.7;23.1;73;0;24.1;82.3;1013.1;33.7;221.4;19.2;8;48907099999,VVCT,48912599999
Dong Thap;15/02/2024;34;25;28.6;23;73.5;0;25.9;90.1;1013;39;238.1;20.6;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;16/02/2024;34;24.9;28.4;22.3;72.1;0;29.9;87.6;1012.9;35.4;232;20.2;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;17/02/2024;33;24;27.9;21.5;70.4;0;22.3;95.1;1012.1;29.5;283.2;24.5;10;48907099999,VVCT,48912599999
Dong Thap;18/02/2024;34;22.3;27.7;23.8;80.8;0;16.6;100.8;1012.2;41.1;245.4;21.2;9;48907099999,VVCT,48912599999
Dong Thap;19/02/2024;34;25;28.4;24.5;81.1;0;16.6;114;1012.3;37.6;254.7;21.8;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;20/02/2024;32.2;24.2;27.9;24.3;82.3;0;12.6;119.1;1012;48.7;236.4;20.7;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;21/02/2024;32.9;23.2;27.7;24.1;82.1;0;14.2;120;1011.6;34;200.5;17.3;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;22/02/2024;33.2;22.3;27.5;23.4;80.3;0;14.7;121.9;1012.5;40.7;268.6;23.1;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;23/02/2024;33;22.3;27.4;23.7;81.9;0.1;18.5;120;1012.9;40.1;230.3;19.8;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;24/02/2024;33.9;24.1;28.4;23.9;78.6;0.2;20.1;107.3;1012.7;36.6;236;20.4;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;25/02/2024;33.8;23.2;28.4;23;74.6;0;19.1;102.2;1011.8;42.2;248.8;21.3;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;26/02/2024;34.2;25;28.7;21.9;69;0;23.2;80.5;1011.9;33.7;283.3;24.6;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;27/02/2024;34.1;23.4;28.5;23.7;77.2;0.1;24.2;77;1011.3;37.7;236.1;20.3;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;28/02/2024;33.2;25.8;28.6;23.3;74.5;0;27.7;90.5;1010.4;43.4;237.5;20.5;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;29/02/2024;34;24;28.6;23.4;75.6;0;24.1;93.2;1010.8;33.8;266.4;22.9;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;01/03/2024;34.2;24.9;28.7;22.9;73.2;0;23.6;101.8;1011.4;35.5;243.4;21;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;02/03/2024;33.4;25;28.6;23.5;75.3;0;20.7;84;1011.2;30.7;252.3;21.8;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;03/03/2024;33.7;24.9;28.5;23;73.7;0;24.2;92.6;1011;38.8;216.7;18.7;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;04/03/2024;34.1;24.9;28.4;23.7;76.8;0;16.7;123.3;1010.6;50.3;240.8;20.9;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;05/03/2024;33.7;24.1;28.1;24.6;82.6;0;9.6;193.5;1010.1;35;207.3;18.1;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;06/03/2024;35;25;29.2;25.3;81.5;0;11.2;175.5;1008.7;37.2;238.3;20.7;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;07/03/2024;34.9;25.3;29.4;25.4;80.5;0;14.7;135.2;1008.5;39;236;20.5;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;08/03/2024;34.3;24.2;28.6;23.3;75.2;0;21.7;102.2;1010;38.8;292.8;25.3;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;09/03/2024;33.8;24.1;28.5;23;74.3;0;23.1;102.1;1010.8;28.8;271.4;23.5;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;10/03/2024;34.1;24.1;28.4;22.8;73.9;0;24.7;94.3;1012.7;19.6;251.3;21.7;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;11/03/2024;35.3;23.2;28.7;22.1;71.3;0;20.4;98.4;1012.7;30.5;289.8;25.1;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;12/03/2024;35.1;23.3;28.7;23.1;74.7;0;19.4;118.9;1012.5;35.3;264.4;22.9;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;13/03/2024;33.3;24.2;28.3;23.8;78.3;0.1;18.5;117.3;1012.3;46.7;250.5;21.7;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;14/03/2024;34.1;24.1;28.6;24.2;79.2;0.1;18.2;116;1012;38.9;222.3;19.1;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;15/03/2024;34.1;24.2;28.5;23.3;76.7;0;15.2;118.7;1012.1;37.4;258;22.4;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;16/03/2024;34.1;23.2;27.9;23.6;80.1;0;15.8;109.9;1012.7;40.6;271.7;23.6;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;17/03/2024;35.2;24.1;28.7;23.5;75.8;0;15.2;103.4;1012.3;47.8;271.9;23.6;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;18/03/2024;34.3;24.1;28.7;23;74.5;0;24.7;113.2;1011;31.7;281.2;24.3;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;19/03/2024;34.3;24.1;28.7;22.5;72.5;0;21.1;102.3;1011.9;33.3;284.3;24.4;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;20/03/2024;35.6;23.2;28.9;22.2;70.8;0;22.7;84.6;1012.8;35.1;291.9;25.3;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;21/03/2024;34.2;25.8;29.2;23.4;72.2;0;18.4;89.7;1011.2;41.1;262.7;22.6;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;22/03/2024;34.2;25;29.2;23.5;73.2;0;23.1;107.4;1009;20.3;245;21;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;23/03/2024;33.3;25;28.7;24.7;80.2;1;13.6;123.3;1009.9;33.1;245;21.2;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;24/03/2024;34.2;25;29;24.3;77.9;0;14.7;113.2;1011.2;46.7;261.8;22.6;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;25/03/2024;34.2;25.1;29.3;24.5;77.9;0.2;15.2;101;1011.1;36.7;255.5;22.2;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;26/03/2024;36.2;26.2;30.2;24.5;74.2;0;21.1;102.4;1012;24.9;286.8;24.9;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;27/03/2024;36;26;30.2;24.6;73.5;0;19.4;102.1;1013.1;35.9;269.3;23.5;9;48907099999,48998099999,VVCT,48912599999,remote
Dong Thap;28/03/2024;35;26;29.8;25.5;79.3;3.8;18.4;111.6;1011.5;41.8;237.5;20.5;9;48998099999,VVCT,48912599999,remote
Dong Thap;29/03/2024;35;26;29.8;25.7;80;0.2;14.8;105;1011.1;39.7;257.2;22.2;9;VVCT
Dong Thap;30/03/2024;36;24;29.7;25.5;80.3;0.4;18.4;103.1;1012.3;43.2;246;21.2;8;VVCT,remote
Dong Thap;31/03/2024;35;25;29.5;26;83.5;0.4;9.4;156.3;1011.8;33.9;263.7;22.7;9;VVCT
Dong Thap;01/04/2024;36;26;30;26.6;83.3;1;13;188.8;1009.6;55.7;231.6;20.2;8;VVCT
Dong Thap;02/04/2024;36;27;30.1;26.5;82.2;1;13;159.5;1008.7;47.9;242.5;21;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;03/04/2024;36;25.3;30.2;24.6;74.6;0;12.6;155.8;1009.3;32;293.8;25.4;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;04/04/2024;35.2;25.2;30.2;25.5;78.3;0;9.2;174.5;1008.7;39.9;256.8;22.1;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;05/04/2024;36.1;27.2;30.7;25.5;75.4;0.1;10.6;152.6;1008.2;51.1;249.4;21.5;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;06/04/2024;34.9;26;29.9;24.1;73.1;0;14.3;126.1;1008.8;36.8;285.6;24.6;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;07/04/2024;36.1;24.3;29.9;25;77.3;0;14.2;107.3;1008.2;35.6;276.3;23.9;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;08/04/2024;35.3;25.2;30.3;25;75.5;0;10.1;142.9;1008.9;47.6;276;23.8;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;09/04/2024;36;25.3;30.4;25;75.5;0;18.4;90.7;1009.3;29.7;298.9;25.8;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;10/04/2024;36.6;26;30.6;24.2;71.2;0;27.7;85.3;1010.5;33.5;289.5;25.1;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;11/04/2024;36.2;26;30.6;24.6;72.8;0.1;22.1;92.7;1010;36.2;275.8;23.8;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;12/04/2024;35.4;26.1;30.5;24.5;72.6;0;19.9;104.4;1009.7;37;270.2;23.4;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;13/04/2024;35.2;26.9;30.8;24.2;69.8;0.3;16.7;115.3;1009.5;45.4;245.4;21.1;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;14/04/2024;35.1;27;30.5;24.7;72.7;0;11.6;130;1010.3;39;273.2;23.7;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;15/04/2024;36;25.3;30.1;24.4;74.3;0;16.6;122.4;1010.7;34.6;287.7;24.9;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;16/04/2024;37.1;26;30.6;24.5;72.9;0;15.8;105.9;1009.3;31.1;296.1;25.6;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;17/04/2024;34.1;25.2;29.5;25.1;78.7;0.4;11.6;180.6;1009.1;46.6;242.1;21;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;18/04/2024;35.9;25.2;29.7;24.6;76.8;0;11.1;180.9;1008.1;39.6;277.5;23.8;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;19/04/2024;35.9;24.9;29.8;24.7;76.3;0;11.6;182.1;1007.1;44.1;269.6;23.3;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;20/04/2024;35.2;25.2;29.8;24.1;74.1;0;9.6;176.3;1007.2;41.3;288.7;24.9;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;21/04/2024;35.9;25.1;30.2;24.6;74.6;0;11.1;185;1007.9;54;289.6;24.9;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;22/04/2024;35.7;25.3;30.1;24.9;75.8;0;11.1;185;1007.7;53;276.2;23.9;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;23/04/2024;36;25.3;30.4;25;75.1;0;12.6;185.9;1007.4;45.4;281.8;24.4;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;24/04/2024;37;25.3;30.9;25.4;74.7;0;15.1;169.9;1007.2;37.7;282;24.4;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;25/04/2024;37.1;26.2;31.3;25.7;74.6;0;12;142.1;1007.2;44.6;265.1;22.7;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;26/04/2024;36.7;26.2;29.5;26.4;84.5;0;19.1;206.5;1007.1;41;260.5;22.5;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;27/04/2024;37;26.3;31.3;26.4;77.4;0.1;14.2;176.2;1006.6;36.8;272.7;23.6;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;28/04/2024;36.2;28.1;31.8;26.4;74.8;0.2;11.1;204.4;1008;43.3;265.8;23.1;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;29/04/2024;37.1;26.3;31.4;25.9;74.8;0;13;192.4;1008.3;34;303.3;26.2;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;30/04/2024;35.2;27.2;31;27;80.5;0;12.3;204;1006.5;37.4;291.8;25.3;10;48907099999,48998099999,VVCT,48912599999
Dong Thap;01/05/2024;37;27;31.8;25.9;73.5;0;14.8;207;1005.6;29.8;286;24.8;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;02/05/2024;37;28;31.8;26.2;74.2;0;10.1;170.7;1006.7;39;267.3;22.9;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;03/05/2024;36.1;27.2;30.1;26.5;82.3;3;13.6;197.8;1007.8;36.7;249.9;21.7;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;04/05/2024;35;26.4;29.5;26.5;85.3;5;19.1;172;1007.8;49.5;239.7;20.7;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;05/05/2024;35.1;26.2;28.4;26.1;88.4;13;16.2;154.5;1007.7;58.8;226.9;19.8;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;06/05/2024;35.9;26.1;30.4;25.7;78.2;0.1;12.1;121.2;1008.4;57.2;254;22.1;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;07/05/2024;35.8;25.4;29.3;26;84.4;0.2;14.2;122;1009.8;43.2;254.2;22;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;08/05/2024;35.9;26;29.3;26.3;85.7;0.2;18.5;79.1;1009;59.9;240.6;20.9;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;09/05/2024;33.1;26.4;29.3;26.7;86.5;8.7;17.3;95.5;1008.9;42;205.8;17.8;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;10/05/2024;34.8;26;29.3;26.8;87.1;0.1;18.5;114.2;1009.3;41;252.6;21.8;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;11/05/2024;35;26.3;28.7;26.9;90.9;4;12.1;113;1010.3;43.4;249.9;21.4;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;12/05/2024;35;26.3;30.2;26.7;83;2.1;13.1;115.8;1009.3;42.6;232.3;20.1;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;13/05/2024;33.2;26;29.1;27;89;9.3;11.7;201.7;1008.8;47.7;230.5;19.9;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;14/05/2024;35.2;26;30.2;26.5;82;0.5;13.6;351.4;1008.8;60;250.4;21.7;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;15/05/2024;33;26.9;29.1;27;88.5;22;14.8;128.4;1009.6;57.9;211.3;18.3;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;16/05/2024;34;26;28.9;26.8;89.2;5;14.6;82.4;1009.1;56.1;217.9;18.8;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;17/05/2024;33.8;26.2;28.3;26.9;93;22;10.6;141.2;1008.8;57.4;190.5;16.3;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;18/05/2024;34.7;25.3;29.6;26.3;83.9;0.9;14.2;207.9;1007.2;55;256.9;22.1;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;19/05/2024;35.5;27.2;30.2;27.1;85.1;21;18.5;220.3;1005.8;50.5;226.7;19.7;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;20/05/2024;34.7;27.2;30.5;27.6;85.3;7;13.8;219.6;1005.8;47.1;207.1;17.8;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;21/05/2024;32.8;25.9;28.8;26.5;87.9;10;13.6;190.3;1007.3;67.2;131.5;11.5;5;48907099999,48998099999,VVCT,48912599999
Dong Thap;22/05/2024;35;26.2;30.4;26.6;82;0.8;14.8;249;1007.4;54.8;219.8;19.1;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;23/05/2024;34.9;27.1;29.8;27.3;87;6.8;15.2;235.6;1007.5;58;226.1;19.4;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;24/05/2024;36;26.2;31;26.5;79.4;0.2;9;182.4;1007.4;56.4;244.8;21;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;25/05/2024;36.8;27.2;31.1;27;80.4;0.5;13.3;176;1008;48.7;247.1;21.4;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;26/05/2024;35.6;26.8;30.3;27;84.2;0.8;13.6;185.6;1008.8;43.1;239.6;20.6;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;27/05/2024;35.6;26.3;30.5;27.3;84.8;1.3;17.2;215.7;1007.4;46.7;269.3;23.2;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;28/05/2024;31.2;26;28.5;27.3;93.8;10;11.3;214.4;1007.4;73.5;172.5;15;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;29/05/2024;34.7;27.1;29.8;26.9;85.4;0.1;14.7;257.2;1007;60.6;199.3;17.1;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;30/05/2024;33.9;25.4;28.4;26.9;92.3;0.2;19.6;224.7;1007.4;79.3;168.9;14.5;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;31/05/2024;33;25.3;27.2;26.4;95.5;32;21.1;203.1;1008.4;78.4;151.4;12.9;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;01/06/2024;33.1;25.2;28.5;26.7;90.6;14.2;19.6;213.4;1010.3;48.7;188.2;16.2;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;02/06/2024;33.9;26.1;29.3;26.6;86.7;0;10.7;269.1;1010.4;51.1;263;22.9;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;03/06/2024;35.1;26.4;29.6;26.3;84.2;0.4;17.8;267.3;1009.4;48.3;256.2;22.2;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;04/06/2024;34.9;26;30.3;27.2;84.8;0.1;15.2;245.6;1008.7;48.5;273.1;23.7;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;05/06/2024;34.9;27.1;30.3;27.3;85.3;0.6;16.1;238.2;1009.2;50.7;255.3;22.1;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;06/06/2024;34.8;26.3;30;26.7;83.7;4;11.6;242.8;1009.6;48.1;249.3;21.7;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;07/06/2024;33.4;27.1;29.4;27;87.6;3.2;12.6;249.1;1008.2;69.2;211.8;18.3;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;08/06/2024;34;26.1;29.7;27.2;87.6;4;24.1;239.2;1007;57.4;250.6;21.7;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;09/06/2024;31.2;26;28.4;26.5;89.8;23;20.8;231.6;1007.5;74.1;146;12.9;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;10/06/2024;31.1;25.2;27.4;25.1;88.2;3;17;237.7;1009.6;73.3;183;15.8;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;11/06/2024;33.1;25.2;28.6;25.9;86.6;3.1;17.8;235.3;1010.5;57.5;232.7;20;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;12/06/2024;34.2;25.2;29.2;26;84.5;0.4;18.4;244.4;1010.6;52.3;250.8;21.7;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;13/06/2024;35.2;25.2;30;26.4;82.9;0.4;14.7;267.9;1008.8;39.6;268.9;23.3;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;14/06/2024;35.1;26.2;30.1;27.3;85.8;0.6;17.2;250.4;1006.8;42.4;244.9;21.2;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;15/06/2024;34.9;24.8;29;26.6;88.2;9;18;237.9;1006.5;70.4;207.7;17.9;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;16/06/2024;34;25;28.7;25.7;85.5;3;13.6;224.7;1007.7;70;207.6;17.8;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;17/06/2024;33.2;25.2;28.6;26.2;87.4;4;21.6;216;1008.2;63.9;231.5;20;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;18/06/2024;34.2;25.2;29.6;26.4;84.1;1;19.1;243.5;1007.6;52.8;243.8;21.1;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;19/06/2024;34;26;29.6;26.8;86.1;0.7;20.5;251.8;1006.6;67.5;239.5;20.6;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;20/06/2024;33.1;25;28.5;26.7;90.5;0.3;18.7;254.2;1006.2;71.8;179;15.5;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;21/06/2024;31;25;27.3;26.3;94.7;1;16;250.6;1005.7;84.6;114.5;9.8;6;48907099999,48998099999,VVCT,48912599999
Dong Thap;22/06/2024;30.2;25.1;27;25.8;93.1;24.1;23.8;239;1006.3;85.9;99.7;8.6;4;48907099999,48998099999,VVCT,48912599999
Dong Thap;23/06/2024;31;24;26.1;25;94.3;53;19.4;239.8;1007.6;87.8;168.5;14.6;6;48907099999,48998099999,VVCT,48912599999
Dong Thap;24/06/2024;29.8;24.9;26.4;25.4;94.8;44;24.1;218.8;1008;86.2;146.7;12.7;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;25/06/2024;31.9;23.3;27.3;25.3;89.3;9;14.8;198.5;1007.8;78.3;97.2;8.3;4;48907099999,48998099999,VVCT,48912599999
Dong Thap;26/06/2024;33.1;24.1;28.5;25.6;85.4;10;10.2;253.3;1008;59.8;224.4;19.4;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;27/06/2024;32.8;25;28.1;26.1;89.8;0.8;18;242.4;1009.2;73.2;181.1;15.6;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;28/06/2024;34.3;25;28;26;89.7;0.6;18.4;164.6;1009;63.5;149.4;13;6;48907099999,48998099999,VVCT,48912599999
Dong Thap;29/06/2024;33.9;25.2;29.1;26.1;84.8;0.6;13.4;168.1;1009.4;51.9;245.3;21;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;30/06/2024;34.1;26.1;28.9;26.1;86;4.6;16.1;224.6;1010.1;53.2;258;22.2;9;48907099999,48998099999,VVCT,48912599999
Dong Thap;01/07/2024;32.3;25.2;28.2;25.9;88;4.4;21.1;247.4;1008.9;49.3;207.3;17.9;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;02/07/2024;33.2;24.1;27.9;26.2;91.1;9;18.5;247.1;1007.2;71;213.9;18.5;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;03/07/2024;31.1;24;26.9;25.9;94.5;5;20.5;225.5;1008.7;71.6;152.1;13.1;6;48907099999,48998099999,VVCT,48912599999
Dong Thap;04/07/2024;32;25.1;27.4;26;92.3;62.8;13.6;192.7;1010.2;56.3;155.7;13.3;6;48907099999,48998099999,VVCT,48912599999
Dong Thap;05/07/2024;32.2;25;28.2;25.8;87.7;2.2;14.7;249.1;1008.5;54.2;196.4;16.8;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;06/07/2024;34.1;25.1;29.3;26.1;83.8;3.6;12.1;204.4;1006.5;38.1;251.7;21.7;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;07/07/2024;32;26;28.7;26.7;89.7;2;14.8;201.3;1007.2;49.4;168.3;14.5;6;48907099999,48998099999,VVCT,48912599999
Dong Thap;08/07/2024;34;25;27.8;26.2;91.9;0.2;14.7;188.2;1007.5;75.2;184.6;16;7;48907099999,48998099999,VVCT,48912599999
Dong Thap;09/07/2024;32.8;25.2;28.5;26.4;89;7.7;13.7;197.7;1009;54.7;210.2;17.9;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;10/07/2024;31.2;24.2;27.1;26;93.6;43.1;13.6;190.2;1010.3;68.2;214.3;18.6;8;48907099999,48998099999,VVCT,48912599999
Dong Thap;11/07/2024;30;24.9;26.7;25.9;95.3;168.9;19.4;240.7;1008.9;67;139.2;11.9;6;48907099999,48998099999,VVCT,48912599999
Dong Thap;12/07/2024;31.2;24.2;27.2;25.5;91.2;38.2;22.7;243.5;1007.8;73.6;113.7;9.8;5;48907099999,48998099999,VVCT,48912599999
Dong Thap;13/07/2024;30.1;24;26.7;25.2;91.9;3;17.8;262.8;1006.2;83.1;106;9.3;5;48907099999,48998099999,VVCT,48912599999
