Date,ben luc,vam kenh,tan an,tra on,hung my,huong my,long thanh,cau ong thin,go quao,khanh thanh tan,son doc,soc trang,tra vinh,lang the,soctrang,dai ngai,bac lieu,my hoa,an thuan,xeo ro,ca mau,chu chi,hoa binh,tuyen nhon,bac trang,rach gia,my thanh,xuan khanh,thanh phu,cau noi,tran de,soc cung,cat lai,long toan,binh dai,vung liem,loc thuan,thoi binh,cau do,an ninh,giong trom,an lac tay,ben trai,ly nhan,dong tam,an dinh,thach phu,phuoc long,tra kha,cau quan,nha be,ninh thoi,my tho,song doc,ganh hao,long phu
2019-05-03,5.9,23.3,1.0,,3.9,1.5,,,3.3,,1.0,0.8,0.1,,,0.0,,,,11.0,8.4,,8.1,3.4,,6.2,16.5,,1.0,,9.2,,,,19.85,,4.5,,,0.1,,,5.3,,,0.5,,22.7,0.7,3.3,1.7,,0.0,25.3,10.7,8.8
2019-05-04,6.8,20.9,1.1,,3.7,0.9,,,2.2,,1.2,1.1,1.9,,,0.0,,,,10.9,8.5,,9.9,3.4,,8.1,19.2,,1.0,,7.2,,,,23.28,,6.2,,,0.1,,,4.6,,,0.2,,28.7,0.8,2.9,2.8,,0.0,23.6,10.5,9.6
2019-05-05,7.6,19.3,1.1,,3.2,1.0,,,4.0,,1.7,1.3,1.7,,,0.2,,,,11.1,8.4,,10.4,3.3,,9.1,21.9,,0.9,,6.1,,,,24.88,,5.3,,,0.1,,,5.5,,,0.2,,28.0,1.1,1.6,4.7,,0.0,20.4,10.7,6.2
2019-05-06,8.2,16.7,1.0,,3.5,1.0,,,2.3,,1.8,1.4,0.8,,,0.4,,,,12.5,8.7,,8.5,3.0,,9.7,24.5,,1.3,,6.7,,,,23.15,,4.2,,,0.1,,,9.5,,,0.2,,29.3,1.9,0.8,3.6,,0.0,14.7,10.9,4.8
2019-05-07,7.7,18.6,1.0,,4.7,1.2,,,2.0,,1.8,1.4,0.5,,,0.3,,,,12.8,8.7,,7.7,3.1,,10.5,21.3,,1.3,,7.7,,,,19.73,,3.4,,,0.1,,,13.0,,,0.4,,26.8,0.6,0.1,3.0,,0.0,14.3,11.0,3.5
2019-05-08,6.4,20.2,1.0,,6.1,1.5,,,1.6,,1.9,1.4,0.1,,,0.2,,,,12.3,8.7,,8.6,3.3,,9.4,18.4,,1.2,,8.5,,,,18.25,,2.9,,,0.1,,,14.8,,,0.4,,27.3,0.4,0.7,3.8,,0.0,14.0,11.1,4.0
2019-05-09,7.5,18.0,1.0,,4.2,1.5,,,4.9,,1.8,1.3,0.8,,,0.0,,,,12.1,8.8,,9.3,3.1,,8.1,15.7,,1.0,,6.8,,,,21.48,,2.5,,,0.1,,,16.0,,,0.3,,29.1,1.0,0.9,4.3,,0.0,14.1,11.1,8.7
2019-05-10,8.1,13.6,1.0,,3.8,1.5,,,4.4,,1.6,1.3,2.2,,,0.0,,,,11.8,8.6,,10.9,2.8,,7.0,13.9,,0.7,,4.1,,,,25.17,,1.6,,,0.1,,,15.5,,,0.3,,29.0,1.6,1.7,5.3,,0.0,14.4,11.2,11.2
2019-05-11,8.4,10.1,1.0,,3.1,2.4,,,3.6,,1.4,1.2,1.9,,,0.0,,,,11.4,9.3,,9.3,2.4,,5.3,18.6,,0.5,,1.5,,,,26.12,,1.7,,,0.1,,,14.0,,,0.4,,28.8,1.9,0.7,4.9,,0.1,14.1,11.2,8.1
2019-05-12,7.1,7.2,0.9,,3.0,2.0,,,4.0,,1.2,1.0,0.3,,,0.1,,,,11.8,9.5,,7.4,2.2,,3.9,22.5,,1.0,,3.9,,,,22.58,,1.9,,,0.1,,,11.4,,,0.3,,26.6,1.7,0.3,2.1,,0.1,14.5,2.5,4.7
2019-05-13,6.6,8.0,0.9,,3.4,2.4,,,4.3,,1.1,0.9,0.0,,,0.0,,,,12.1,9.4,,6.0,2.4,,2.8,22.6,,1.3,,6.6,,,,20.1,,2.0,,,0.1,,,9.0,,,0.4,,27.2,1.5,0.2,1.3,,0.2,25.8,1.9,3.0
2019-05-14,6.3,8.7,0.9,,3.8,1.9,,,5.0,,1.2,0.7,0.0,,,0.0,,,,12.3,9.2,,4.6,2.9,,2.0,20.1,,1.4,,9.2,,,,18.5,,1.8,,,0.1,,,7.4,,,0.2,,25.8,0.9,0.5,1.4,,0.1,27.3,1.7,5.1
2019-05-15,6.9,9.3,0.9,,4.1,2.1,,,4.7,,1.2,0.6,0.0,,,0.0,,,,12.5,8.9,,6.6,3.3,,3.0,18.0,,1.2,,8.2,,,,21.62,,1.5,,,0.1,,,5.5,,,0.1,,23.3,0.1,2.2,1.5,,0.1,27.4,1.6,7.5
2019-05-16,8.8,9.9,1.0,,2.4,2.0,,,3.9,,1.4,0.7,0.1,,,0.0,,,,12.6,8.4,,7.8,3.4,,7.1,18.3,,1.6,,7.2,,,,25.28,,1.2,,,0.1,,,4.5,,,0.1,,22.2,0.8,2.0,1.9,,0.1,26.5,1.9,8.5
2019-05-17,8.6,10.5,1.0,,2.3,1.8,,,2.9,,1.7,1.0,0.1,,,0.1,,,,13.5,8.6,,9.2,3.1,,10.2,22.3,,1.4,,6.3,,,,26.1,,1.6,,,0.1,,,5.0,,,0.1,,28.0,2.0,0.8,3.7,,0.1,14.0,2.0,7.7
2019-05-18,7.5,11.7,0.9,,2.2,1.3,,,2.2,,1.8,1.1,0.3,,,0.2,,,,13.3,8.7,,7.5,2.7,,13.0,24.0,,1.3,,6.5,,,,25.78,,1.8,,,0.1,,,12.5,,,0.2,,28.5,2.1,0.3,3.9,,0.1,14.9,2.5,4.8
2019-05-19,6.8,12.9,0.8,,2.8,1.5,,,3.6,,1.8,1.2,0.2,,,0.3,,,,12.5,8.7,,5.6,2.8,,11.1,22.0,,1.8,,6.9,,,,23.48,,2.6,,,0.1,,,15.3,,,0.2,,29.3,0.6,0.1,3.5,,0.2,14.4,2.8,3.9
2019-05-20,8.9,13.5,0.9,,3.8,1.7,,,3.9,,1.7,1.2,0.1,,,0.1,,,,12.9,8.6,,4.8,3.5,,10.3,18.7,,2.0,,7.3,,,,21.3,,2.2,,,0.1,,,18.4,,,0.3,,28.5,0.1,0.2,3.4,,0.2,14.3,3.1,4.7
2019-05-21,8.7,12.6,1.0,,4.0,2.0,,,3.7,,2.1,1.0,0.1,,,0.0,,,,12.5,8.8,,7.9,3.9,,7.7,17.0,,2.0,,5.6,,,,23.3,,1.9,,,0.1,,,20.3,,,0.3,,26.8,0.3,0.3,3.8,,0.2,14.0,3.1,7.4
2019-05-22,7.9,10.6,1.0,,2.4,2.0,,,3.4,,1.9,1.1,0.9,,,0.0,,,,11.2,9.5,,9.7,3.6,,4.9,14.1,,1.8,,3.3,,,,25.83,,1.4,,,0.2,,,19.0,,,0.3,,23.8,1.2,1.0,4.2,,0.2,13.7,2.9,9.7
2019-05-23,6.8,9.0,1.2,,2.2,2.0,,,2.4,,1.7,1.1,1.3,,,0.0,,,,9.5,9.7,,8.6,2.9,,3.3,10.7,,1.5,,1.1,,,,27.15,,2.1,,,0.1,,,17.5,,,0.3,,20.6,1.4,0.4,3.8,,0.2,14.0,2.7,9.3
2019-05-24,8.4,8.3,1.1,,2.1,1.7,,,2.3,,0.7,0.9,0.2,,,0.0,,,,11.1,9.8,,7.4,2.3,,1.4,12.0,,1.3,,2.3,,,,25.22,,2.6,,,0.1,,,15.2,,,0.3,,21.1,1.6,0.2,1.6,,0.1,13.9,2.1,5.6
2019-05-25,9.5,7.0,1.0,,2.0,1.8,,,2.5,,0.7,0.8,0.1,,,0.0,,,,13.4,9.9,,6.3,2.3,,1.1,14.5,,1.9,,4.9,,,,20.6,,3.5,,,0.1,,,8.0,,,0.4,,23.9,1.5,0.1,2.1,,0.1,15.4,1.7,3.1
2019-05-26,9.3,8.4,1.0,,2.1,2.0,,,3.1,,0.9,0.6,0.0,,,0.0,,,,16.0,9.9,,4.6,2.7,,1.0,17.2,,2.1,,8.0,,,,15.3,,3.1,,,0.1,,,11.6,,,0.4,,27.3,0.6,0.2,1.9,,0.1,20.5,2.3,4.6
2019-05-27,8.1,9.3,1.0,,2.3,1.5,,,3.0,,1.0,0.5,0.0,,,0.0,,,,16.6,10.0,,4.0,3.2,,2.0,18.5,,2.2,,10.5,,,,12.2,,2.9,,,0.2,,,15.2,,,0.3,,26.8,0.1,0.8,1.8,,0.1,23.8,2.6,6.9
2019-05-28,7.8,10.3,1.0,,1.8,1.3,,,2.7,,1.0,0.6,0.0,,,0.0,,,,14.7,10.0,,7.1,3.4,,5.1,17.7,,2.1,,9.0,,,,11.5,,2.1,,,0.1,,,16.4,,,0.1,,25.8,0.1,1.2,1.0,,0.1,23.5,2.7,7.7
2019-05-29,6.9,11.7,1.0,,1.7,1.3,,,1.8,,0.9,0.6,0.0,,,0.1,,,,13.8,9.5,,8.3,3.2,,7.1,18.0,,1.4,,7.1,,,,14.3,,1.6,,,0.1,,,15.3,,,0.2,,26.1,1.9,0.4,2.4,,0.1,13.4,2.8,7.8
2019-05-30,6.2,12.9,1.0,,1.6,1.5,,,1.4,,0.9,0.8,0.1,,,0.2,,,,13.6,8.3,,7.2,2.8,,12.7,18.1,,1.1,,5.3,,,,20.4,,2.0,,,0.1,,,15.0,,,0.2,,29.2,2.0,0.2,1.7,,0.1,14.2,3.1,5.5
2019-05-31,5.9,13.5,1.0,,2.0,1.0,,,2.0,,1.0,1.0,0.1,,,0.3,,,,12.8,8.3,,5.7,2.6,,10.9,19.2,,1.2,,4.2,,,,23.1,,2.4,,,0.1,,,10.4,,,0.2,,29.0,1.1,0.2,5.2,,0.1,14.0,4.3,3.6
2019-06-01,6.4,13.6,1.0,,4.2,1.5,,,2.9,,1.1,1.0,0.0,,,0.2,,,,12.4,7.8,,4.9,3.1,,9.1,18.2,,1.8,,4.5,,,,23.9,,3.2,,,0.1,,,9.2,,,0.2,,29.2,0.8,0.1,5.0,,0.1,14.5,5.3,3.2
2019-06-02,7.1,12.2,1.0,,5.3,2.2,,,4.8,,1.1,1.0,0.0,,,0.0,,,,12.2,8.1,,5.7,3.9,,8.4,15.41,,1.9,,5.2,,,,22.3,,2.2,,,0.1,,,14.6,,,0.2,,27.7,0.1,0.2,5.5,,0.2,13.9,5.5,5.5
2019-06-03,7.7,10.8,1.2,,4.3,1.2,,,6.0,,1.0,1.0,0.0,,,0.0,,,,9.8,7.8,,7.3,3.9,,7.0,12.7,,1.8,,4.6,,,,21.5,,1.0,,,0.1,,,17.0,,,0.2,,25.0,1.1,0.5,3.3,,0.1,13.6,4.9,8.7
2019-06-04,7.6,8.9,1.5,,3.4,2.4,,,5.2,,0.9,1.0,3.0,,,0.0,,,,6.5,8.3,,8.5,3.3,,5.6,9.9,,1.3,,3.0,,,,21.6,,1.5,,,0.1,,,11.2,,,0.2,,21.7,1.4,0.3,4.4,,0.1,14.2,4.3,9.8
2019-06-05,7.1,7.3,1.5,,3.0,2.2,,,4.8,,0.7,1.0,1.5,,,0.0,,,,11.6,8.4,,8.0,2.5,,4.2,7.7,,1.3,,1.5,,,,21.2,,1.9,,,0.1,,,9.3,,,0.3,,20.5,1.5,0.1,2.6,,0.1,14.6,3.5,6.7
2019-06-06,7.3,6.2,1.4,,2.5,2.0,,,4.1,,0.7,1.2,0.5,,,0.0,,,,14.2,8.6,,6.2,2.1,,3.0,8.8,,1.7,,2.8,,,,18.6,,2.4,,,0.1,,,8.2,,,0.2,,23.3,0.6,0.1,3.1,,0.1,15.7,3.3,5.3
2019-06-07,7.8,6.0,1.3,,1.0,3.0,,,5.9,,0.9,1.6,0.1,,,0.0,,,,15.3,9.0,,4.2,2.4,,1.9,13.2,,2.1,,4.6,,,,14.5,,2.3,,,0.1,,,11.8,,,0.3,,27.3,0.2,0.1,2.7,,0.1,24.5,3.2,1.8
2019-06-08,7.5,7.1,1.2,,2.0,3.2,,,6.2,,1.1,1.5,0.0,,,0.0,,,,16.2,9.1,,3.4,3.0,,3.5,16.8,,2.1,,6.9,,,,11.8,,1.8,,,0.1,,,14.9,,,0.1,,28.1,0.0,0.2,1.6,,0.1,23.8,3.5,0.7
2019-06-09,6.8,7.4,1.2,,3.2,2.4,,,6.5,,1.1,1.4,0.0,,,0.1,,,,15.3,8.7,,6.1,3.4,,7.8,16.4,,1.8,,8.1,,,,10.7,,1.3,,,0.1,,,16.0,,,0.1,,27.0,0.0,0.6,1.7,,0.1,19.8,3.6,2.2
2019-06-10,6.1,7.9,1.3,,1.6,2.5,,,5.3,,1.1,1.2,0.4,,,0.2,,,,14.4,8.3,,7.7,3.5,,10.6,15.6,,1.3,,6.8,,,,15.3,,1.4,,,0.1,,,15.7,,,0.1,,25.7,0.7,0.3,1.8,,0.1,13.6,3.9,3.6
2019-06-11,5.7,8.0,1.5,,1.5,0.2,,,5.8,,1.1,1.0,0.1,,,0.0,,,,13.7,8.0,,8.0,3.2,,12.8,16.3,,1.1,,5.3,,,,20.2,,1.8,,,0.1,,,13.9,,,0.2,,28.3,1.8,0.2,3.0,,0.1,13.0,4.6,5.0
2019-06-12,6.6,8.1,1.6,,1.4,0.4,,,6.6,,1.1,1.5,0.0,,,0.0,,,,13.1,8.0,,6.8,2.8,,13.5,17.8,,1.0,,3.5,,,,22.8,,6.1,,,0.1,,,10.9,,,0.1,,29.7,1.1,0.2,4.1,,0.1,13.4,6.2,5.4
2019-06-13,7.5,8.2,1.5,,1.7,0.1,,,7.4,,1.2,1.5,0.0,,,0.0,,,,11.1,7.9,,4.2,2.9,,12.0,17.4,,1.8,,2.9,,,,19.1,,7.4,,,0.1,,,12.3,,,0.2,,29.5,0.1,0.1,5.5,,0.1,13.7,7.1,4.8
2019-06-14,8.1,7.9,1.2,,1.8,0.5,,,0.5,,1.3,1.3,0.0,,,0.1,,,,11.9,8.1,,4.6,3.6,,2.7,15.9,,1.9,,3.4,,,,18.6,,9.2,,,0.2,,,14.5,,,0.2,,28.8,0.0,0.1,5.7,,0.1,13.5,7.7,4.2
2019-06-15,7.9,7.7,1.3,,2.1,1.0,,,0.2,,1.0,1.3,0.0,,,0.1,,,,12.2,8.0,,7.1,4.0,,1.6,14.8,,1.9,,3.8,,,,17.7,,11.3,,,0.1,,,15.4,,,0.2,,25.5,0.6,0.3,4.4,,0.1,13.2,7.0,5.1
2019-06-16,7.4,7.5,1.6,,2.8,0.8,,,0.2,,0.8,1.0,0.0,,,0.0,,,,9.2,7.7,,8.1,3.6,,0.8,10.6,,1.7,,3.6,,,,15.6,,10.8,,,0.1,,,11.9,,,0.2,,23.0,0.7,0.2,1.8,,0.1,13.6,6.7,6.4
2019-06-17,7.2,9.9,1.8,,1.3,0.7,,,0.4,,1.1,1.0,0.0,,,0.0,,,,12.0,8.1,,6.8,2.8,,0.7,8.4,,1.4,,2.6,,,,9.8,,7.7,,,0.1,,,10.0,,,0.2,,21.3,1.3,0.1,2.6,,0.1,13.4,8.7,6.8
2019-06-18,7.6,13.7,1.8,,1.0,1.1,,,0.6,,1.2,1.3,0.0,,,0.0,,,,12.4,8.4,,5.3,2.1,,0.5,8.5,,1.7,,1.6,,,,8.8,,3.6,,,0.1,,,9.1,,,0.2,,21.5,0.8,0.1,2.9,,0.1,15.6,8.0,5.0
2019-06-19,7.9,18.2,1.7,,0.6,0.9,,,0.4,,0.9,1.4,0.0,,,0.0,,,,15.9,8.6,,3.6,2.1,,0.3,12.3,,2.0,,2.3,,,,11.5,,5.0,,,0.1,,,10.6,,,0.2,,26.0,0.3,0.1,3.6,,0.1,20.3,7.3,2.1
2019-06-20,7.2,12.8,1.5,,0.7,0.8,,,0.4,,1.0,1.6,0.0,,,0.0,,,,17.3,8.6,,3.1,2.5,,0.2,14.8,,2.2,,3.6,,,,16.3,,6.4,,,0.1,,,11.4,,,0.2,,28.5,0.1,0.2,3.2,,0.1,27.8,7.1,0.7
2019-06-21,6.4,9.2,1.5,,0.9,0.5,,,0.3,,0.7,1.4,0.0,,,0.1,,,,17.8,7.4,,4.0,3.0,,0.2,16.4,,1.8,,4.9,,,,20.3,,9.0,,,0.1,,,14.3,,,0.2,,9.0,0.0,0.5,2.5,,0.1,18.2,8.0,2.2
2019-06-22,5.9,8.6,1.6,,2.0,0.4,,,0.4,,1.1,1.4,0.0,,,0.1,,,,12.4,7.8,,6.1,3.2,,1.2,17.4,,2.4,,5.7,,,,22.7,,8.2,,,0.1,,,14.9,,,0.2,,28.6,0.0,0.3,1.5,,0.1,12.9,8.9,3.6
2019-06-23,6.3,14.2,1.9,,0.9,0.5,,,0.2,,1.0,1.3,0.0,,,0.0,,,,12.2,7.8,,6.6,3.1,,3.5,17.9,,2.7,,4.8,,,,18.8,,6.5,,,0.2,,,13.6,,,0.1,,25.5,0.3,0.2,2.5,,0.1,12.8,9.4,5.0
2019-06-24,7.1,15.9,2.0,,0.7,0.4,,,0.3,,0.7,1.4,0.0,,,0.0,,,,12.0,7.8,,5.2,2.9,,5.7,18.1,,2.0,,3.8,,,,17.4,,5.2,,,0.1,,,12.6,,,0.1,,27.3,1.4,0.1,3.3,,0.1,12.7,9.9,5.4
2019-06-25,7.9,16.0,1.9,,0.7,0.5,,,0.3,,1.2,1.5,0.0,,,0.0,,,,11.7,7.9,,4.0,2.8,,5.9,18.5,,1.6,,3.2,,,,16.1,,8.4,,,0.1,,,13.4,,,0.2,,29.4,1.4,0.1,4.4,,0.1,12.4,10.5,4.8
2019-06-26,8.2,10.7,1.8,,0.9,0.9,,,0.3,,1.0,1.6,0.0,,,0.1,,,,6.0,8.1,,3.8,3.5,,2.9,22.5,,1.0,,3.4,,,,15.1,,9.5,,,1.5,,,14.8,,,0.2,,29.5,0.8,0.1,5.1,,0.2,12.0,10.8,4.2
2019-06-27,7.4,6.5,1.8,,2.4,0.5,,,0.2,,0.8,1.4,0.0,,,0.2,,,,6.8,8.2,,4.9,3.6,,2.0,24.5,,0.6,,3.9,,,,19.8,,10.7,,,1.5,,,15.5,,,0.2,,29.1,0.2,0.2,4.3,,0.2,12.9,11.0,5.1
2019-06-28,6.8,4.6,1.9,,1.1,0.4,,,0.2,,1.0,1.3,0.0,,,0.1,,,,7.6,8.2,,6.4,3.2,,1.0,24.2,,1.9,,4.1,,,,21.1,,3.4,,,5.6,,,13.8,,,0.2,,26.6,0.9,0.3,2.1,,0.2,16.0,11.0,6.4
2019-06-29,6.5,4.5,2.0,,0.7,0.6,,,0.3,,0.8,1.3,0.0,,,0.0,,,,7.9,8.0,,5.3,2.6,,0.6,21.9,,2.4,,3.9,,,,18.4,,1.9,,,1.5,,,10.5,,,0.2,,21.2,1.5,0.1,1.3,,0.8,12.7,10.5,6.8
2019-06-30,7.5,13.5,2.0,,0.5,0.5,,,0.4,,0.8,1.4,0.0,,,0.0,,,,7.0,8.6,,4.0,2.0,,0.4,19.0,,2.7,,3.7,,,,15.7,,1.1,,,1.8,,,8.9,,,0.2,,23.1,0.8,0.1,0.6,,0.1,13.0,9.8,5.0
2019-07-01,8.3,21.6,1.9,,0.1,0.5,,,0.3,,0.8,1.6,0.0,,,0.0,,,,10.2,8.3,,2.8,1.8,,0.7,18.0,,2.3,,3.8,,,,11.6,,1.7,,,1.3,,,7.6,,,0.2,,25.3,0.6,0.1,1.3,,0.2,13.9,9.4,2.6
2019-07-02,9.1,18.8,1.8,,0.1,0.7,,,0.2,,0.9,1.6,0.0,,,0.0,,,,10.9,8.3,,1.9,2.0,,0.5,19.4,,2.0,,4.5,,,,18.4,,2.9,,,0.6,,,8.0,,,0.3,,27.1,0.2,0.1,1.8,,0.2,24.5,9.4,0.6
2019-07-03,9.8,15.2,1.7,,0.3,0.2,,,0.3,,0.9,1.5,0.0,,,0.0,,,,11.4,7.4,,2.1,2.5,,0.4,23.0,,1.8,,5.2,,,,20.7,,3.3,,,11.2,,,10.0,,,0.3,,28.9,0.0,0.1,3.8,,0.2,14.2,10.1,1.6
2019-07-04,9.5,11.4,1.7,,1.1,0.3,,,0.3,,0.7,1.5,0.0,,,0.2,,,,11.6,7.3,,3.4,2.8,,0.8,24.9,,2.7,,5.5,,,,18.2,,2.8,,,1.6,,,13.6,,,0.3,,28.4,0.0,0.2,3.7,,0.1,12.2,10.5,2.7
2019-07-05,8.4,12.8,1.9,,0.7,0.4,,,0.2,,0.6,1.4,0.0,,,0.2,,,,11.5,7.4,,5.1,2.9,,1.2,23.9,,3.1,,6.2,,,,14.7,,2.5,,,1.7,,,13.8,,,0.2,,26.2,0.2,0.1,2.8,,0.1,12.0,10.9,3.9
2019-07-06,7.6,16.9,2.2,,0.6,0.5,,,0.2,,0.6,1.3,0.0,,,0.0,,,,11.4,7.6,,5.0,2.7,,1.2,21.8,,3.1,,5.7,,,,13.4,,3.1,,,0.9,,,14.0,,,0.4,,25.8,1.6,0.1,2.1,,0.1,12.4,11.0,5.7
2019-07-07,8.1,20.7,2.2,,0.1,0.1,,,0.2,,0.7,1.6,0.0,,,0.0,,,,7.0,7.6,,4.9,2.5,,1.8,18.5,,2.3,,4.1,,,,18.3,,3.6,,,5.2,,,14.2,,,0.2,,29.0,2.9,0.1,3.3,,0.1,12.6,11.2,5.7
2019-07-08,9.4,16.2,2.1,,0.3,0.9,,,0.3,,0.6,1.6,0.0,,,0.1,,,,5.6,7.4,,5.3,2.7,,2.0,19.7,,1.8,,2.7,,,,21.6,,4.0,,,1.6,,,14.7,,,0.3,,29.5,1.4,0.1,3.4,,0.1,12.5,11.3,5.0
2019-07-09,10.1,10.6,2.0,,0.4,0.4,,,0.2,,0.6,1.6,0.0,,,0.2,,,,6.1,7.0,,5.5,3.2,,1.0,23.7,,1.2,,1.2,,,,20.2,,4.5,,,1.5,,,15.3,,,0.3,,29.4,0.5,0.1,3.9,,0.2,14.4,11.5,3.5
2019-07-10,9.6,6.5,2.1,,0.3,0.5,,,0.1,,0.6,1.2,0.0,,,0.1,,,,5.7,6.8,,5.4,3.0,,0.6,24.8,,1.6,,3.0,,,,17.9,,2.6,,,2.9,,,15.4,,,0.3,,27.1,0.4,0.2,1.8,,0.2,16.6,11.5,3.9
2019-07-11,8.5,4.0,2.4,,0.2,0.9,,,0.1,,0.4,1.1,0.0,,,0.0,,,,5.9,6.8,,4.7,2.6,,0.4,24.3,,2.7,,5.8,,,,11.4,,1.7,,,0.7,,,11.8,,,0.3,,24.0,1.0,0.1,1.0,,0.1,15.2,11.2,4.5
2019-07-12,7.7,10.2,2.5,,0.2,0.8,,,0.2,,0.4,1.3,0.0,,,0.0,,,,9.2,6.9,,3.2,2.2,,0.3,22.6,,3.1,,8.2,,,,15.1,,1.0,,,0.6,,,10.1,,,0.3,,19.8,1.2,0.1,0.6,,0.1,14.0,10.9,4.1
2019-07-13,7.4,16.9,2.5,,0.2,0.7,,,0.2,,0.8,1.5,0.0,,,0.0,,,,9.6,7.0,,2.1,1.8,,0.6,19.0,,2.8,,7.9,,,,20.5,,1.2,,,1.7,,,8.2,,,0.4,,23.3,1.0,0.1,0.8,,0.2,13.0,10.7,2.8
2019-07-14,8.7,20.3,2.4,,0.1,0.9,,,0.2,,0.8,1.4,0.0,,,0.0,,,,9.7,7.3,,1.6,1.8,,0.5,18.4,,2.4,,6.0,,,,21.5,,1.5,,,3.5,,,7.2,,,0.3,,27.0,0.5,0.1,1.1,,0.2,12.7,10.6,1.1
2019-07-15,9.6,19.7,2.2,,0.3,0.5,,,0.2,,0.8,1.2,0.0,,,0.0,,,,9.7,7.4,,1.9,2.1,,0.4,24.3,,1.9,,4.6,,,,18.8,,1.7,,,11.3,,,9.6,,,0.2,,29.1,0.3,0.1,2.3,,0.2,12.5,10.9,0.4
2019-07-16,9.3,15.9,2.2,,0.7,0.4,,,0.3,,0.6,1.1,0.0,,,0.0,,,,10.3,7.1,,3.0,2.5,,0.4,25.7,,2.8,,5.1,,,,12.2,,2.0,,,10.6,,,12.9,,,0.2,,28.3,0.4,0.2,2.7,,0.1,12.0,11.2,0.3
2019-07-17,8.7,17.4,2.3,,2.0,0.1,,,0.2,,0.6,1.1,0.0,,,0.0,,,,10.3,6.8,,4.2,2.7,,0.4,24.5,,3.2,,5.9,,,,15.2,,1.8,,,6.6,,,14.2,,,0.2,,25.9,1.1,0.1,3.3,,0.1,11.7,11.3,1.2
2019-07-18,8.2,19.8,2.5,,0.4,0.1,,,0.2,,0.7,1.2,0.0,,,0.1,,,,10.2,6.5,,5.8,2.7,,0.5,22.8,,3.6,,6.6,,,,19.4,,1.5,,,9.1,,,14.9,,,0.2,,26.0,1.9,0.1,2.6,,0.1,12.5,11.5,3.5
2019-07-19,8.1,21.0,2.6,,0.3,0.1,,,0.2,,0.7,1.2,0.0,,,0.0,,,,10.6,6.2,,6.0,2.6,,0.8,19.8,,3.1,,7.0,,,,18.9,,1.3,,,10.5,,,16.4,,,0.4,,29.0,3.9,0.1,3.1,,0.1,11.2,11.5,5.2
2019-07-20,9.3,14.4,2.4,,0.6,0.1,,,5.5,,0.7,1.1,0.0,,,0.0,,,,8.1,6.5,,5.5,2.6,,1.0,16.8,,2.4,,4.8,,,,12.2,,1.9,,,3.9,,,16.0,,,0.6,,30.1,3.7,0.1,3.5,,0.1,10.0,11.5,5.9
2019-07-21,10.4,8.3,2.1,,0.7,0.1,,,6.5,,0.5,1.1,0.0,,,0.0,,,,7.2,6.8,,4.6,2.8,,0.6,21.7,,1.8,,2.5,,,,19.8,,2.1,,,3.1,,,15.7,,,0.6,,30.1,1.6,0.1,4.8,,0.2,15.7,11.6,4.3
2019-07-22,10.1,5.8,2.2,,0.8,0.1,,,6.3,,0.6,0.9,0.0,,,0.0,,,,10.6,6.6,,3.74,2.8,,0.6,25.4,,1.7,,1.2,,,,22.5,,2.3,,,2.9,,,15.0,,,0.6,,28.4,0.5,0.2,1.4,,0.2,16.6,11.6,3.1
2019-07-23,9.2,11.0,2.5,,0.6,0.1,,,5.5,,0.7,0.9,0.0,,,0.0,,,,10.7,6.1,,2.0,2.5,,0.4,25.4,,3.0,,3.1,,,,20.1,,2.0,,,3.4,,,14.8,,,0.5,,25.1,2.6,0.1,0.7,,0.1,17.7,3.6,2.1
2019-07-24,7.5,8.5,2.8,,0.5,0.1,,,4.7,,0.7,0.9,0.0,,,0.0,,,,10.9,6.0,,2.0,2.4,,0.4,23.2,,3.6,,6.5,,,,16.8,,1.8,,,2.8,,,12.3,,,0.4,,18.5,2.9,0.1,0.7,,0.1,13.6,3.9,2.0
2019-07-25,8.4,7.2,2.8,,0.3,0.1,,,4.2,,0.8,1.0,0.0,,,0.0,,,,10.2,6.1,,1.8,2.3,,0.3,20.3,,3.5,,8.0,,,,13.9,,1.0,,,3.5,,,9.5,,,0.3,,19.8,2.6,0.1,0.9,,0.1,13.1,3.7,3.7
2019-07-26,9.1,9.5,2.7,,0.1,0.1,,,5.2,,0.4,1.0,0.0,,,0.0,,,,10.4,6.1,,1.6,2.2,,0.5,23.4,,2.9,,7.0,,,,13.4,,1.4,,,8.2,,,5.8,,,0.4,,21.0,2.0,0.1,2.5,,0.2,12.5,3.6,2.1
2019-07-27,9.5,12.2,2.6,,0.5,0.1,,,5.1,,0.8,0.9,0.1,,,0.0,,,,6.2,6.1,,1.3,2.2,,0.7,25.4,,3.8,,5.9,,,,22.5,,1.6,,,8.3,,,6.8,,,0.5,,26.7,1.4,0.1,1.3,,0.2,11.8,3.8,0.4
2019-07-28,9.2,14.6,2.5,,1.1,0.1,,,3.5,,0.6,0.9,0.1,,,0.0,,,,9.6,6.3,,2.0,2.3,,1.6,26.0,,3.1,,4.5,,,,20.3,,2.2,,,8.9,,,10.0,,,0.6,,26.9,0.9,0.1,2.4,,0.2,10.3,4.4,0.5
